url,Reportdata number 1,Reportdata link 1,Reportdata link 1_link,Reportdata number 2,Reportdata link 2,Reportdata link 2_link,Reportdata number 3,Reportdata number 4,Reportdata number 5,
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,308,51023,http://zipatlas.com/us/ia/hawarden/zip-51023.htm,"43.018177, -96.438849",Hawarden,http://zipatlas.com/us/ia/hawarden.htm,"3,033",34.96,"#20,550",35
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,309,50421,http://zipatlas.com/us/ia/belmond/zip-50421.htm,"42.839810, -93.609254",Belmond,http://zipatlas.com/us/ia/belmond.htm,"3,303",34.88,"#20,564",35
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,310,52162,http://zipatlas.com/us/ia/postville/zip-52162.htm,"43.109370, -91.549257",Postville,http://zipatlas.com/us/ia/postville.htm,"3,492",34.67,"#20,596",35
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,311,52052,http://zipatlas.com/us/ia/guttenberg/zip-52052.htm,"42.742443, -91.116701",Guttenberg,http://zipatlas.com/us/ia/guttenberg.htm,"3,241",34.45,"#20,641",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,312,52653,http://zipatlas.com/us/ia/wapello/zip-52653.htm,"41.173257, -91.161743",Wapello,http://zipatlas.com/us/ia/wapello.htm,"3,751",34.39,"#20,651",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,313,50638,http://zipatlas.com/us/ia/grundy-center/zip-50638.htm,"42.358243, -92.790367",Grundy Center,http://zipatlas.com/us/ia/grundy-center.htm,"3,253",34.28,"#20,671",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,314,52157,http://zipatlas.com/us/ia/mc-gregor/zip-52157.htm,"43.021895, -91.240309",Mc Gregor,http://zipatlas.com/us/ia/mc-gregor.htm,"1,885",34.25,"#20,680",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,315,51555,http://zipatlas.com/us/ia/missouri-valley/zip-51555.htm,"41.559396, -95.915249",Missouri Valley,http://zipatlas.com/us/ia/missouri-valley.htm,"5,518",34.22,"#20,684",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,316,50129,http://zipatlas.com/us/ia/jefferson/zip-50129.htm,"42.015764, -94.378074",Jefferson,http://zipatlas.com/us/ia/jefferson.htm,"5,724",34.07,"#20,704",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,317,50658,http://zipatlas.com/us/ia/nashua/zip-50658.htm,"42.955144, -92.528810",Nashua,http://zipatlas.com/us/ia/nashua.htm,"2,548",33.8,"#20,756",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,318,51531,http://zipatlas.com/us/ia/elk-horn/zip-51531.htm,"41.587725, -95.083398",Elk Horn,http://zipatlas.com/us/ia/elk-horn.htm,929,33.79,"#20,759",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,319,50536,http://zipatlas.com/us/ia/emmetsburg/zip-50536.htm,"43.118262, -94.705481",Emmetsburg,http://zipatlas.com/us/ia/emmetsburg.htm,"4,717",33.62,"#20,794",34
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,320,50670,http://zipatlas.com/us/ia/shell-rock/zip-50670.htm,"42.690346, -92.623020",Shell Rock,http://zipatlas.com/us/ia/shell-rock.htm,"1,972",33.41,"#20,843",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,321,50276,http://zipatlas.com/us/ia/woodward/zip-50276.htm,"41.868880, -93.926870",Woodward,http://zipatlas.com/us/ia/woodward.htm,"2,651",33.33,"#20,863",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,322,50676,http://zipatlas.com/us/ia/tripoli/zip-50676.htm,"42.810420, -92.282916",Tripoli,http://zipatlas.com/us/ia/tripoli.htm,"2,123",33.22,"#20,884",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,323,50049,http://zipatlas.com/us/ia/chariton/zip-50049.htm,"41.034517, -93.295407",Chariton,http://zipatlas.com/us/ia/chariton.htm,"6,859",33.21,"#20,888",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,324,50170,http://zipatlas.com/us/ia/monroe/zip-50170.htm,"41.528751, -93.112984",Monroe,http://zipatlas.com/us/ia/monroe.htm,"2,738",33.2,"#20,891",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,325,50516,http://zipatlas.com/us/ia/badger/zip-50516.htm,"42.630251, -94.140021",Badger,http://zipatlas.com/us/ia/badger.htm,811,33.17,"#20,899",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,326,50046,http://zipatlas.com/us/ia/cambridge/zip-50046.htm,"41.900223, -93.523397",Cambridge,http://zipatlas.com/us/ia/cambridge.htm,"1,390",33.02,"#20,932",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,327,50626,http://zipatlas.com/us/ia/dunkerton/zip-50626.htm,"42.580629, -92.165282",Dunkerton,http://zipatlas.com/us/ia/dunkerton.htm,"1,757",32.97,"#20,944",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,328,50225,http://zipatlas.com/us/ia/pleasantville/zip-50225.htm,"41.391969, -93.262295",Pleasantville,http://zipatlas.com/us/ia/pleasantville.htm,"2,708",32.9,"#20,960",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,329,52361,http://zipatlas.com/us/ia/williamsburg/zip-52361.htm,"41.649114, -92.029880",Williamsburg,http://zipatlas.com/us/ia/williamsburg.htm,"3,953",32.83,"#20,976",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,330,52623,http://zipatlas.com/us/ia/danville/zip-52623.htm,"40.863483, -91.335673",Danville,http://zipatlas.com/us/ia/danville.htm,"1,931",32.82,"#20,978",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,331,52337,http://zipatlas.com/us/ia/stanwood/zip-52337.htm,"41.883209, -91.143663",Stanwood,http://zipatlas.com/us/ia/stanwood.htm,852,32.54,"#21,031",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,332,51653,http://zipatlas.com/us/ia/tabor/zip-51653.htm,"40.880028, -95.661523",Tabor,http://zipatlas.com/us/ia/tabor.htm,"1,412",32.53,"#21,034",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,333,50438,http://zipatlas.com/us/ia/garner/zip-50438.htm,"43.111502, -93.618624",Garner,http://zipatlas.com/us/ia/garner.htm,"4,063",32.53,"#21,035",33
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,334,52324,http://zipatlas.com/us/ia/palo/zip-52324.htm,"42.067695, -91.806721",Palo,http://zipatlas.com/us/ia/palo.htm,"1,451",32.4,"#21,054",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,335,52746,http://zipatlas.com/us/ia/donahue/zip-52746.htm,"41.726732, -90.688163",Donahue,http://zipatlas.com/us/ia/donahue.htm,934,32.17,"#21,102",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,336,52159,http://zipatlas.com/us/ia/monona/zip-52159.htm,"43.087472, -91.353089",Monona,http://zipatlas.com/us/ia/monona.htm,"2,410",31.96,"#21,143",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,337,50213,http://zipatlas.com/us/ia/osceola/zip-50213.htm,"41.028600, -93.768441",Osceola,http://zipatlas.com/us/ia/osceola.htm,"6,625",31.94,"#21,150",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,338,52135,http://zipatlas.com/us/ia/clermont/zip-52135.htm,"43.015824, -91.663225",Clermont,http://zipatlas.com/us/ia/clermont.htm,986,31.91,"#21,159",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,339,50651,http://zipatlas.com/us/ia/la-porte-city/zip-50651.htm,"42.320505, -92.203284",La Porte City,http://zipatlas.com/us/ia/la-porte-city.htm,"3,777",31.8,"#21,180",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,340,52069,http://zipatlas.com/us/ia/preston/zip-52069.htm,"42.060763, -90.429990",Preston,http://zipatlas.com/us/ia/preston.htm,"1,543",31.68,"#21,203",32
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,341,51576,http://zipatlas.com/us/ia/underwood/zip-51576.htm,"41.384192, -95.697133",Underwood,http://zipatlas.com/us/ia/underwood.htm,"1,435",31.32,"#21,272",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,342,50134,http://zipatlas.com/us/ia/kelley/zip-50134.htm,"41.941372, -93.672132",Kelley,http://zipatlas.com/us/ia/kelley.htm,682,31.2,"#21,305",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,343,52039,http://zipatlas.com/us/ia/durango/zip-52039.htm,"42.542589, -90.863653",Durango,http://zipatlas.com/us/ia/durango.htm,"1,076",31.18,"#21,312",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,344,50458,http://zipatlas.com/us/ia/nora-springs/zip-50458.htm,"43.158733, -93.012018",Nora Springs,http://zipatlas.com/us/ia/nora-springs.htm,"2,160",31.16,"#21,317",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,345,50624,http://zipatlas.com/us/ia/dike/zip-50624.htm,"42.470375, -92.667702",Dike,http://zipatlas.com/us/ia/dike.htm,"1,393",31.15,"#21,318",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,346,52654,http://zipatlas.com/us/ia/wayland/zip-52654.htm,"41.129424, -91.669936",Wayland,http://zipatlas.com/us/ia/wayland.htm,"1,691",31.13,"#21,324",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,347,51051,http://zipatlas.com/us/ia/rodney/zip-51051.htm,"42.206091, -95.964960",Rodney,http://zipatlas.com/us/ia/rodney.htm,82,31.11,"#21,327",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,348,50464,http://zipatlas.com/us/ia/plymouth/zip-50464.htm,"43.253037, -93.078691",Plymouth,http://zipatlas.com/us/ia/plymouth.htm,731,31.1,"#21,330",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,349,50461,http://zipatlas.com/us/ia/osage/zip-50461.htm,"43.296816, -92.815585",Osage,http://zipatlas.com/us/ia/osage.htm,"5,554",31.06,"#21,338",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,350,51003,http://zipatlas.com/us/ia/alton/zip-51003.htm,"42.978769, -95.989423",Alton,http://zipatlas.com/us/ia/alton.htm,"1,628",31.05,"#21,343",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,351,51040,http://zipatlas.com/us/ia/onawa/zip-51040.htm,"42.035137, -96.110329",Onawa,http://zipatlas.com/us/ia/onawa.htm,"3,662",31.03,"#21,350",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,352,50140,http://zipatlas.com/us/ia/lamoni/zip-50140.htm,"40.645520, -93.986274",Lamoni,http://zipatlas.com/us/ia/lamoni.htm,"3,002",30.98,"#21,362",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,353,52132,http://zipatlas.com/us/ia/calmar/zip-52132.htm,"43.211142, -91.928177",Calmar,http://zipatlas.com/us/ia/calmar.htm,"1,909",30.75,"#21,418",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,354,51450,http://zipatlas.com/us/ia/lake-view/zip-51450.htm,"42.316462, -95.020800",Lake View,http://zipatlas.com/us/ia/lake-view.htm,"1,790",30.72,"#21,426",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,355,52755,http://zipatlas.com/us/ia/lone-tree/zip-52755.htm,"41.478866, -91.427865",Lone Tree,http://zipatlas.com/us/ia/lone-tree.htm,"1,832",30.65,"#21,447",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,356,52301,http://zipatlas.com/us/ia/marengo/zip-52301.htm,"41.788476, -92.082678",Marengo,http://zipatlas.com/us/ia/marengo.htm,"4,196",30.55,"#21,464",31
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,357,50005,http://zipatlas.com/us/ia/albion/zip-50005.htm,"42.131988, -93.034602",Albion,http://zipatlas.com/us/ia/albion.htm,851,30.43,"#21,490",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,358,50629,http://zipatlas.com/us/ia/fairbank/zip-50629.htm,"42.648669, -92.071537",Fairbank,http://zipatlas.com/us/ia/fairbank.htm,"2,342",30.31,"#21,513",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,359,52042,http://zipatlas.com/us/ia/edgewood/zip-52042.htm,"42.678593, -91.360160",Edgewood,http://zipatlas.com/us/ia/edgewood.htm,"1,742",30.28,"#21,520",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,360,50228,http://zipatlas.com/us/ia/prairie-city/zip-50228.htm,"41.571626, -93.239431",Prairie City,http://zipatlas.com/us/ia/prairie-city.htm,"2,170",30.24,"#21,526",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,361,52738,http://zipatlas.com/us/ia/columbus-junction/zip-52738.htm,"41.266249, -91.378400",Columbus Junction,http://zipatlas.com/us/ia/columbus-junction.htm,"3,926",30.19,"#21,541",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,362,51249,http://zipatlas.com/us/ia/sibley/zip-51249.htm,"43.411367, -95.728897",Sibley,http://zipatlas.com/us/ia/sibley.htm,"3,710",30.06,"#21,575",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,363,52307,http://zipatlas.com/us/ia/middle-amana/zip-52307.htm,"41.784293, -91.928600",Middle Amana,http://zipatlas.com/us/ia/middle-amana.htm,164,29.92,"#21,607",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,364,50233,http://zipatlas.com/us/ia/redfield/zip-50233.htm,"41.610660, -94.209958",Redfield,http://zipatlas.com/us/ia/redfield.htm,"1,391",29.85,"#21,628",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,365,52223,http://zipatlas.com/us/ia/delhi/zip-52223.htm,"42.412580, -91.324368",Delhi,http://zipatlas.com/us/ia/delhi.htm,"1,426",29.83,"#21,631",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,366,52033,http://zipatlas.com/us/ia/cascade/zip-52033.htm,"42.276213, -90.994912",Cascade,http://zipatlas.com/us/ia/cascade.htm,"2,962",29.82,"#21,636",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,367,52136,http://zipatlas.com/us/ia/cresco/zip-52136.htm,"43.374777, -92.102623",Cresco,http://zipatlas.com/us/ia/cresco.htm,"6,107",29.76,"#21,646",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,368,51039,http://zipatlas.com/us/ia/moville/zip-51039.htm,"42.466576, -96.048480",Moville,http://zipatlas.com/us/ia/moville.htm,"2,501",29.54,"#21,701",30
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,369,52255,http://zipatlas.com/us/ia/lowden/zip-52255.htm,"41.866131, -90.961422",Lowden,http://zipatlas.com/us/ia/lowden.htm,"1,254",29.22,"#21,756",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,370,50073,http://zipatlas.com/us/ia/elkhart/zip-50073.htm,"41.792388, -93.526175",Elkhart,http://zipatlas.com/us/ia/elkhart.htm,795,28.97,"#21,803",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,371,52031,http://zipatlas.com/us/ia/bellevue/zip-52031.htm,"42.252564, -90.486421",Bellevue,http://zipatlas.com/us/ia/bellevue.htm,"4,507",28.93,"#21,813",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,372,52214,http://zipatlas.com/us/ia/central-city/zip-52214.htm,"42.189094, -91.487021",Central City,http://zipatlas.com/us/ia/central-city.htm,"3,309",28.93,"#21,814",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,373,52531,http://zipatlas.com/us/ia/albia/zip-52531.htm,"41.023618, -92.805182",Albia,http://zipatlas.com/us/ia/albia.htm,"5,895",28.91,"#21,820",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,374,52659,http://zipatlas.com/us/ia/winfield/zip-52659.htm,"41.122498, -91.442983",Winfield,http://zipatlas.com/us/ia/winfield.htm,"1,549",28.85,"#21,835",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,375,51543,http://zipatlas.com/us/ia/kimballton/zip-51543.htm,"41.654500, -95.089683",Kimballton,http://zipatlas.com/us/ia/kimballton.htm,450,28.75,"#21,865",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,376,50665,http://zipatlas.com/us/ia/parkersburg/zip-50665.htm,"42.580981, -92.771682",Parkersburg,http://zipatlas.com/us/ia/parkersburg.htm,"2,950",28.72,"#21,875",29
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,377,52073,http://zipatlas.com/us/ia/sherrill/zip-52073.htm,"42.622582, -90.823003",Sherrill,http://zipatlas.com/us/ia/sherrill.htm,"1,383",28.27,"#21,965",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,378,50619,http://zipatlas.com/us/ia/clarksville/zip-50619.htm,"42.809681, -92.658224",Clarksville,http://zipatlas.com/us/ia/clarksville.htm,"2,462",28.21,"#21,985",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,379,50669,http://zipatlas.com/us/ia/reinbeck/zip-50669.htm,"42.343457, -92.602549",Reinbeck,http://zipatlas.com/us/ia/reinbeck.htm,"2,625",28.17,"#21,989",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,380,52211,http://zipatlas.com/us/ia/brooklyn/zip-52211.htm,"41.753890, -92.449753",Brooklyn,http://zipatlas.com/us/ia/brooklyn.htm,"2,620",28.16,"#21,993",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,381,50240,http://zipatlas.com/us/ia/saint-charles/zip-50240.htm,"41.297090, -93.792788",Saint Charles,http://zipatlas.com/us/ia/saint-charles.htm,"2,142",28.15,"#21,996",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,382,50059,http://zipatlas.com/us/ia/cooper/zip-50059.htm,"41.913646, -94.342972",Cooper,http://zipatlas.com/us/ia/cooper.htm,14,28.08,"#22,011",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,383,52041,http://zipatlas.com/us/ia/earlville/zip-52041.htm,"42.499139, -91.256104",Earlville,http://zipatlas.com/us/ia/earlville.htm,"1,726",27.98,"#22,038",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,384,50482,http://zipatlas.com/us/ia/ventura/zip-50482.htm,"43.120498, -93.489247",Ventura,http://zipatlas.com/us/ia/ventura.htm,857,27.97,"#22,041",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,385,52161,http://zipatlas.com/us/ia/ossian/zip-52161.htm,"43.128152, -91.754964",Ossian,http://zipatlas.com/us/ia/ossian.htm,"1,471",27.79,"#22,085",28
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,386,50072,http://zipatlas.com/us/ia/earlham/zip-50072.htm,"41.467231, -94.124330",Earlham,http://zipatlas.com/us/ia/earlham.htm,"2,398",27.39,"#22,167",27
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,387,50849,http://zipatlas.com/us/ia/greenfield/zip-50849.htm,"41.294526, -94.405017",Greenfield,http://zipatlas.com/us/ia/greenfield.htm,"2,968",27.29,"#22,202",27
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,388,51030,http://zipatlas.com/us/ia/lawton/zip-51030.htm,"42.497741, -96.188321",Lawton,http://zipatlas.com/us/ia/lawton.htm,"1,584",27.25,"#22,208",27
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,389,52356,http://zipatlas.com/us/ia/wellman/zip-52356.htm,"41.475682, -91.845796",Wellman,http://zipatlas.com/us/ia/wellman.htm,"2,531",27.2,"#22,218",27
http://zipatlas.com/us/ia/zip-code-comparison/population-density.4.htm,390,50583,http://zipatlas.com/us/ia/sac-city/zip-50583.htm,"42.432529, -94.985792",Sac City,http://zipatlas.com/us/ia/sac-city.htm,"3,185",27.15,"#22,234",27
